model_id,display_name,provider,curve_profile,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_score,score_lower,score_upper
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,83.4660468819948,75.46604688199481,91.4660468819948
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,82.7083616630243,74.7083616630243,90.70836166302429
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,36,0.2568319913875189,0.6303726023295879,0.1065055041460007,0.006289902136892483,81.92399526566054,73.92399526566054,89.92399526566052
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,81.11056424603652,73.11056424603652,89.11056424603652
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,80.2654095223124,72.2654095223124,88.26540952231238
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,79.38572158489904,71.38572158489906,87.38572158489904
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,40,0.1732882059293266,0.6534235881413468,0.1629600534100214,0.010328152519305191,78.4686879628158,70.4686879628158,86.4686879628158
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694433,77.51165709106321,69.51165709106321,85.51165709106321
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.01322282175230515,76.51231149559806,68.51231149559807,84.51231149559806
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,43,0.12592276483513243,0.6403708782508274,0.2187492703208902,0.01495708659314999,75.46884199041618,67.46884199041618,83.46884199041618
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,74.38011342838257,66.38011342838259,82.38011342838257
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,73.24581161549636,65.24581161549636,81.24581161549635
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,72.06656051822938,64.06656051822938,80.06656051822938
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,47,0.08035746882220707,0.5850530899246071,0.31016635119907865,0.024423090054107196,70.84399914114428,62.84399914114428,78.84399914114427
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,48,0.07159119944455239,0.5654395950358309,0.33538392329282674,0.02758528222678998,69.5808086896319,61.580808689631894,77.58080868963188
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,49,0.06371499425196536,0.5439481755809263,0.36119299963232976,0.03114383053477846,68.28068303622211,60.280683036222115,76.28068303622211
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,66.94823909430761,58.94823909430761,74.9482390943076
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.03963883910097002,65.58886827242954,57.588868272429536,73.58886827242954
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,52,0.04468087027265022,0.4709390454503654,0.43969921400433415,0.044680870272650205,64.20853531131623,56.20853531131623,72.20853531131623
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.050330632597476894,62.813535886277805,54.81353588627781,70.8135358862778
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.056652425307973854,61.410228693804356,53.41022869380436,69.41022869380436
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,60.00476068458567,52.00476068458567,68.00476068458566
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,58.60280519188411,50.602805191884116,66.6028051918841
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.08035746882220701,57.209331758962875,49.209331758962875,65.20933175896288
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,55.82842364349799,47.82842364349799,63.82842364349799
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,54.46315470975559,46.463154709755585,62.463154709755585
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289318,53.11553233385741,45.1155323338574,61.1155323338574
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,51.78650771314339,43.78650771314339,59.786507713143386
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,50.47605017116127,42.47605017116127,58.47605017116126
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,49.183278089619,41.183278089619,57.18327808961901
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.1732882059293266,47.90663616603858,39.90663616603858,55.90663616603858
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,46.64410678253571,38.64410678253571,54.64410678253571
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,45.39344223322194,37.39344223322194,53.39344223322195
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,67,0.00712142874573507,0.13321482074434798,0.6259573935958765,0.23370635691404038,44.15240419585822,36.15240419585822,52.15240419585822
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,42.91899696939225,34.91899696939225,50.918996969392246
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,69,0.005554924703691011,0.1072404815792023,0.605798986287963,0.28140560742914367,41.69168153082406,33.69168153082406,49.69168153082407
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,40.469558389191235,32.469558389191235,48.469558389191235
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.33458944125318585,39.25250861400064,31.25250861400064,47.25250861400065
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.3629692055196167,38.04128441444712,30.041284414447116,46.04128441444712
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,73,0.0033766123817393634,0.06821458706281303,0.5360719703883394,0.39233683016710824,36.83754334513437,28.83754334513437,44.83754334513437
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,35.64382362176527,27.643823621765268,43.64382362176527
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,34.46346200726649,26.463462007266493,42.46346200726649
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,76,0.002323162522631206,0.048007470074845626,0.4652892831255388,0.48438008427698437,33.30045996850938,25.300459968509376,41.30045996850938
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,32.15930785818962,24.15930785818962,40.15930785818963
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,31.044780228533263,23.044780228533263,39.04478022853326
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,29.961717551702293,21.961717551702293,37.96171755170229
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,28.914810269393985,20.914810269393985,36.91481026939399
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,27.908400112656896,19.908400112656892,35.9084001126569
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,26.946311173764997,18.946311173764997,34.946311173765
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,26.031719656663082,18.031719656663082,34.031719656663086
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,25.16706711075441,17.16706711075441,33.16706711075441
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,24.35401783273353,16.35401783273353,32.354017832733525
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,23.593457502179696,15.593457502179698,31.593457502179696
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,22.8855273512742,14.885527351274197,30.8855273512742
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,22.22968642773553,14.229686427735528,30.22968642773553
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,21.62479378875024,13.624793788750239,29.624793788750242
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,21.06920262277748,13.069202622777476,29.06920262277748
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,20.56085911519339,12.56085911519339,28.560859115193395
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,20.097400105828857,12.097400105828857,28.097400105828857
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,19.676245001275475,11.676245001275474,27.676245001275472
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,19.294678816176887,11.294678816176885,27.294678816176887
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,18.949924494945815,10.949924494945815,26.949924494945815
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,18.639203732529083,10.639203732529083,26.639203732529083
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,18.35978634010904,10.359786340109038,26.359786340109036
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,18.109028793033772,10.109028793033774,26.109028793033772
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,17.884402979464372,9.884402979464372,25.884402979464372
gemini-3.5-flash,Gemini 3.5 Flash,Google,balanced_frontier,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,17.683516375905004,9.683516375905004,25.683516375905
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,0,0.9688561694652216,0.029733472038160437,0.0013400466539488735,7.031184266914956e-05,89.57304748622961,75.57304748622961,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,1,0.9648551535992067,0.033547000906775926,0.0015181724841563124,7.967300986103147e-05,89.34615552457731,75.34615552457731,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,2,0.96036116089903,0.03782862807476737,0.0017199306360523373,9.028039015031105e-05,89.09124295592053,75.09124295592053,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,3,0.9553191297273498,0.04263012673273281,0.0019484436851915632,0.00010229985472581486,88.8051615802976,74.80516158029758,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,4,0.9496693674025232,0.0480074700748456,0.0022072431794449517,0.00011591934318633098,88.48449280175332,74.48449280175332,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,5,0.9433475746920262,0.054020751333089236,0.002500322177819312,0.00013135179706526775,88.12554696024567,74.12554696024567,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,6,0.9362850057480347,0.060733961522110406,0.0028321942472820157,0.0001488384825728813,87.72436986493028,73.72436986493028,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,7,0.9284088005554475,0.06821458706281297,0.0032079596277503563,0.00016865275398914432,87.27675854024564,73.27675854024564,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,8,0.9196425311777929,0.07653298517756987,0.003633379328759434,0.00019110431587777673,86.77828842589706,72.77828842589706,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,9,0.9099070060380482,0.08576149194138781,0.004114957970668882,0.00021654404989510326,86.22435443212508,72.22435443212508,100.0
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,10,0.8991213772699435,0.09597321702433448,0.004660036225179408,0.00024536948054262246,85.6102282937332,71.6102282937332,99.6102282937332
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,11,0.8872045937171068,0.10724048157920207,0.0052768937398135875,0.00027803096387751553,84.93113452969716,70.93113452969716,98.93113452969716
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,12,0.8740772351648677,0.1196328626982398,0.005974863442811143,0.0003150386940813393,84.18234692972095,70.18234692972095,98.18234692972095
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,13,0.8596637505099168,0.1332148207443481,0.006764458110697443,0.0003569706350376584,83.3593067807177,69.3593067807177,97.3593067807177
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,14,0.8438951025545426,0.14804290591718577,0.00765751003042956,0.00040448149784208087,82.45776294638387,68.45776294638387,96.45776294638388
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,15,0.8267117940706734,0.16416256854014605,0.008667324488545482,0.00045831290063503817,81.47393237363463,67.47393237363463,95.47393237363463
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,16,0.8080672135527632,0.18160463392793155,0.009808847654810264,0.0005193048644949271,80.40467761236741,66.40467761236741,94.40467761236741
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,17,0.7879311956428947,0.2003815463614109,0.011098849177137493,0.0005884088185569393,79.24769555419775,65.24769555419775,93.24769555419775
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,18,0.7662936430859598,0.22048353516173502,0.012556119443061559,0.00066670230924359,78.0017089609582,64.0017089609582,92.0017089609582
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,19,0.7431680086124812,0.2418749047943688,0.014201680960420463,0.0007554056327295283,76.66664970551909,62.666649705519085,90.66664970551909
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,efficient_fast,20,0.7185943925708562,0.26449069416241733,0.01605901262998128,0.0008559006367452277,75.24382032928408,61.24382032928407,89.24382032928408
