model_id,difficulty_score,p_low,p_mid,p_mid_high,p_high,estimated_quality,quality_lower,quality_upper,estimate_label
minimax-m3,23,0.6370307944803832,0.33854611546550956,0.023178246752018825,0.0012448433020883743,0.8846250892355698,0.8046250892355699,0.9646250892355698,public-benchmark constrained estimate
minimax-m3,24,0.6076631698328917,0.36475154794031833,0.02617492373017196,0.001410358496618023,0.8780739732813904,0.7980739732813904,0.9580739732813903,public-benchmark constrained estimate
minimax-m3,25,0.5774953651858119,0.39136080427940967,0.029545985040761117,0.0015978454940173438,0.8711996343647807,0.7911996343647807,0.9511996343647806,public-benchmark constrained estimate
minimax-m3,26,0.546738151984614,0.41811700161459286,0.03333463537459062,0.0018102110262026487,0.8640169340395156,0.7840169340395157,0.9440169340395156,public-benchmark constrained estimate
minimax-m3,27,0.5156199157230157,0.44474124517601427,0.03758809556105265,0.002050743539917378,0.8565416956941362,0.7765416956941362,0.9365416956941361,public-benchmark constrained estimate
minimax-m3,28,0.4843800842769844,0.47093904545036536,0.042357707750018916,0.002323162522631283,0.8487894861425512,0.7687894861425513,0.9287894861425512,public-benchmark constrained estimate
minimax-m3,29,0.45326184801538627,0.4964075193871369,0.04769895862259228,0.00263167397488458,0.8407743075926785,0.7607743075926785,0.9207743075926784,public-benchmark constrained estimate
minimax-m3,30,0.4225046348141883,0.5208429398778379,0.053671392578118905,0.0029810327298548972,0.8325072923047527,0.7525072923047528,0.9125072923047527,public-benchmark constrained estimate
minimax-m3,31,0.3923368301671085,0.5439481755809261,0.060338381870225805,0.0033766123817395013,0.8239954991426295,0.7439954991426295,0.9039954991426294,public-benchmark constrained estimate
minimax-m3,32,0.36296920551961687,0.5654395950358306,0.06776671579991526,0.0038244836446372104,0.8152409087023399,0.7352409087023399,0.8952409087023399,public-benchmark constrained estimate
minimax-m3,33,0.334589441253186,0.5850530899246069,0.07602596680164309,0.00433150202056399,0.8062397023332105,0.7262397023332106,0.8862397023332105,public-benchmark constrained estimate
minimax-m3,34,0.30735801686526387,0.6025489891727843,0.08518758825622978,0.004905405705722035,0.7969818919970729,0.716981891997073,0.8769818919970729,public-benchmark constrained estimate
minimax-m3,35,0.2814056074291439,0.6177157698407996,0.09532369802636538,0.005554924703691103,0.787451345182624,0.7074513451826241,0.867451345182624,public-benchmark constrained estimate
minimax-m3,36,0.2568319913875189,0.6303726023295879,0.10650550414600067,0.0062899021368924835,0.7776262247940867,0.6976262247940868,0.8576262247940867,public-benchmark constrained estimate
minimax-m3,37,0.2337063569140404,0.6403708782508273,0.11880133608939719,0.007121428745735101,0.7674798403910803,0.6874798403910803,0.8474798403910803,public-benchmark constrained estimate
minimax-m3,38,0.2120688043571053,0.6475949461528115,0.13227425796181155,0.008061991528271641,0.7569818858157126,0.6769818858157126,0.8369818858157125,public-benchmark constrained estimate
minimax-m3,39,0.19193278644723677,0.6519623161073058,0.1469792600562769,0.00912563738918052,0.746100019540416,0.6661000195404161,0.826100019540416,public-benchmark constrained estimate
minimax-m3,40,0.1732882059293266,0.6534235881413468,0.16296005341002137,0.010328152519305191,0.7348017275965197,0.6548017275965198,0.8148017275965197,public-benchmark constrained estimate
minimax-m3,41,0.15610489744545752,0.6519623161073058,0.1802455284515423,0.011687257995694434,0.7230563938302196,0.6430563938302196,0.8030563938302195,public-benchmark constrained estimate
minimax-m3,42,0.14033624949008328,0.6475949461528114,0.19884598260480008,0.013222821752305148,0.7108374876555931,0.6308374876555931,0.790837487655593,public-benchmark constrained estimate
minimax-m3,43,0.12592276483513243,0.6403708782508274,0.21874927032089023,0.01495708659314999,0.6981247651550547,0.6181247651550548,0.7781247651550547,public-benchmark constrained estimate
minimax-m3,44,0.1127954062828933,0.6303726023295879,0.23991707812079227,0.01691491326672651,0.6849063659666433,0.6049063659666434,0.7649063659666433,public-benchmark constrained estimate
minimax-m3,45,0.10087862273005643,0.6177157698407998,0.2622815706782549,0.019124036750888904,0.6711806776464161,0.5911806776464161,0.751180677646416,public-benchmark constrained estimate
minimax-m3,46,0.0900929939619518,0.6025489891727843,0.2857426841026162,0.021615332762647654,0.6569578338469306,0.5769578338469307,0.7369578338469306,public-benchmark constrained estimate
minimax-m3,47,0.08035746882220707,0.585053089924607,0.3101663511990787,0.0244230900541072,0.6422607160242308,0.5622607160242309,0.7222607160242308,public-benchmark constrained estimate
minimax-m3,48,0.07159119944455239,0.5654395950358309,0.3353839232928268,0.027585282226789982,0.6271253436514489,0.5471253436514489,0.7071253436514489,public-benchmark constrained estimate
minimax-m3,49,0.06371499425196536,0.5439481755809263,0.3611929996323298,0.031143830534778462,0.6116005672152363,0.5316005672152363,0.6916005672152362,public-benchmark constrained estimate
minimax-m3,50,0.056652425307973875,0.520842939877838,0.3873597884133949,0.03514484640079327,0.5957470218008387,0.5157470218008388,0.6757470218008387,public-benchmark constrained estimate
minimax-m3,51,0.05033063259747683,0.49640751938713706,0.41362300891441606,0.039638839100970026,0.5796353544367686,0.4996353544367686,0.6596353544367686,public-benchmark constrained estimate
minimax-m3,52,0.04468087027265022,0.47093904545036547,0.4396992140043341,0.0446808702726502,0.5633438004225415,0.4833438004225415,0.6433438004225415,public-benchmark constrained estimate
minimax-m3,53,0.03963883910096999,0.44474124517601443,0.4652892831255387,0.0503306325974769,0.5469552452155811,0.4669552452155811,0.6269552452155811,public-benchmark constrained estimate
minimax-m3,54,0.035144846400793295,0.41811700161459286,0.49008572667663997,0.05665242530797386,0.5305539606624632,0.45055396066246317,0.6105539606624631,public-benchmark constrained estimate
minimax-m3,55,0.031143830534778427,0.3913608042794098,0.5137803709338464,0.06371499425196536,0.5142222395599815,0.43422223955998146,0.5942222395599814,public-benchmark constrained estimate
minimax-m3,56,0.02758528222678991,0.3647515479403184,0.5360719703883392,0.0715911994445525,0.4980371651222599,0.41803716512225986,0.5780371651222599,public-benchmark constrained estimate
minimax-m3,57,0.024423090054107366,0.3385461154655097,0.556673325658176,0.080357468822207,0.48206773984082385,0.40206773984082383,0.5620677398408238,public-benchmark constrained estimate
minimax-m3,58,0.0216153327626476,0.3129741084905385,0.5753175647848621,0.09009299396195179,0.46637256338458644,0.3863725633845864,0.5463725633845864,public-benchmark constrained estimate
minimax-m3,59,0.019124036750888807,0.2882339801143752,0.5917633604046795,0.10087862273005649,0.45099819705445704,0.370998197054457,0.530998197054457,public-benchmark constrained estimate
minimax-m3,60,0.01691491326672656,0.26449069416241733,0.6057989862879629,0.11279540628289315,0.4359782906051794,0.3559782906051794,0.5159782906051794,public-benchmark constrained estimate
minimax-m3,61,0.014957086593149982,0.2418749047943689,0.6172452437773488,0.1259227648351323,0.42133348428239137,0.34133348428239135,0.5013334842823913,public-benchmark constrained estimate
minimax-m3,62,0.013222821752305158,0.22048353516173524,0.6259573935958764,0.1403362494900832,0.407072041966877,0.327072041966877,0.48707204196687703,public-benchmark constrained estimate
minimax-m3,63,0.011687257995694367,0.20038154636141092,0.6318262981974373,0.1561048974454574,0.3931911254460198,0.3131911254460198,0.4731911254460198,public-benchmark constrained estimate
minimax-m3,64,0.010328152519305078,0.1816046339279317,0.6347790076234366,0.17328820592932656,0.37967858744326555,0.29967858744326553,0.45967858744326556,public-benchmark constrained estimate
minimax-m3,65,0.009125637389180596,0.164162568540146,0.6347790076234365,0.19193278644723685,0.36651514204723795,0.28651514204723794,0.44651514204723797,public-benchmark constrained estimate
minimax-m3,66,0.008061991528271584,0.14804290591718583,0.6318262981974372,0.21206880435710537,0.35367676372277457,0.27367676372277455,0.4336767637227746,public-benchmark constrained estimate
minimax-m3,67,0.00712142874573507,0.13321482074434798,0.6259573935958767,0.23370635691404035,0.3411371674264175,0.26113716742641746,0.4211371674264175,public-benchmark constrained estimate
minimax-m3,68,0.006289902136892511,0.1196328626982398,0.6172452437773488,0.25683199138751894,0.32887022979645025,0.24887022979645024,0.40887022979645027,public-benchmark constrained estimate
minimax-m3,69,0.005554924703691011,0.1072404815792023,0.6057989862879629,0.2814056074291437,0.3168522229542637,0.23685222295426367,0.3968522229542637,public-benchmark constrained estimate
minimax-m3,70,0.004905405705722066,0.09597321702433459,0.5917633604046797,0.3073580168652637,0.30506374717814605,0.22506374717814603,0.38506374717814607,public-benchmark constrained estimate
minimax-m3,71,0.004331502020563871,0.08576149194138794,0.5753175647848623,0.3345894412531859,0.2934912666110787,0.2134912666110787,0.37349126661107873,public-benchmark constrained estimate
minimax-m3,72,0.0038244836446372776,0.07653298517756979,0.5566733256581762,0.36296920551961676,0.28212817387412165,0.20212817387412163,0.36212817387412166,public-benchmark constrained estimate
minimax-m3,73,0.0033766123817393634,0.06821458706281303,0.5360719703883393,0.3923368301671083,0.2709753356509708,0.1909753356509708,0.35097533565097083,public-benchmark constrained estimate
minimax-m3,74,0.002981032729854838,0.060733961522110524,0.5137803709338464,0.42250463481418815,0.2600411020757359,0.18004110207573587,0.3400411020757359,public-benchmark constrained estimate
minimax-m3,75,0.0026316739748845075,0.05402075133308937,0.49008572667664,0.4532618480153861,0.24934079709292284,0.16934079709292282,0.32934079709292285,public-benchmark constrained estimate
minimax-m3,76,0.002323162522631206,0.048007470074845626,0.46528928312553886,0.4843800842769843,0.23889574255516105,0.15889574255516103,0.31889574255516107,public-benchmark constrained estimate
minimax-m3,77,0.00205074353991741,0.04263012673273281,0.4396992140043342,0.5156199157230156,0.22873190223222187,0.14873190223222188,0.30873190223222186,public-benchmark constrained estimate
minimax-m3,78,0.0018102110262026017,0.03782862807476739,0.41362300891441617,0.5467381519846138,0.21887825910278427,0.13887825910278428,0.29887825910278426,public-benchmark constrained estimate
minimax-m3,79,0.0015978454940173137,0.03354700090677598,0.3873597884133949,0.5774953651858118,0.2093650565290815,0.12936505652908148,0.2893650565290815,public-benchmark constrained estimate
minimax-m3,80,0.0014103584966180804,0.029733472038160347,0.36119299963232987,0.6076631698328917,0.20022203856370127,0.12022203856370127,0.28022203856370126,public-benchmark constrained estimate
minimax-m3,81,0.0012448433020884053,0.026340438924701504,0.33538392329282674,0.6370307944803834,0.1914768159241569,0.11147681592415691,0.2714768159241569,public-benchmark constrained estimate
minimax-m3,82,0.0010987310729246857,0.02332435898118268,0.31016635119907876,0.6654105587468139,0.1831534633997991,0.1031534633997991,0.2631534633997991,public-benchmark constrained estimate
minimax-m3,83,0.000969751967782595,0.020645580794865004,0.2857426841026164,0.692641983134736,0.17527142478405852,0.09527142478405852,0.2552714247840585,public-benchmark constrained estimate
minimax-m3,84,0.0008559006367451216,0.018268136114143685,0.2622815706782551,0.7185943925708561,0.1678447671981637,0.08784476719816371,0.24784476719816373,public-benchmark constrained estimate
minimax-m3,85,0.0007554056327294667,0.016159507633997094,0.23991707812079233,0.7431680086124811,0.16088179253407958,0.08088179253407958,0.2408817925340796,public-benchmark constrained estimate
minimax-m3,86,0.0006667023092434832,0.014290384283906499,0.21874927032089042,0.7662936430859596,0.15438498376870183,0.07438498376870183,0.23438498376870182,public-benchmark constrained estimate
minimax-m3,87,0.0005884088185569292,0.01263441293374823,0.19884598260480013,0.7879311956428947,0.14835124095938715,0.06835124095938715,0.22835124095938714,public-benchmark constrained estimate
minimax-m3,88,0.0005193048644950293,0.011167953131199337,0.1802455284515424,0.8080672135527632,0.1427723472059598,0.0627723472059598,0.2227723472059598,public-benchmark constrained estimate
minimax-m3,89,0.0004583129006350273,0.009869839618670051,0.1629600534100215,0.8267117940706734,0.13763559871501785,0.05763559871501785,0.21763559871501786,public-benchmark constrained estimate
minimax-m3,90,0.00040448149784211296,0.008721155891338483,0.14697926005627682,0.8438951025545426,0.1329245341831167,0.0529245341831167,0.2129245341831167,public-benchmark constrained estimate
minimax-m3,91,0.0003569706350377011,0.007705020893233883,0.13227425796181147,0.859663750509917,0.12861970522154406,0.04861970522154406,0.20861970522154405,public-benchmark constrained estimate
minimax-m3,92,0.00031503869408122664,0.006806390051653843,0.11880133608939725,0.8740772351648677,0.12469943945634859,0.04469943945634859,0.2046994394563486,public-benchmark constrained estimate
minimax-m3,93,0.00027803096387757353,0.006011871173014938,0.10650550414600068,0.8872045937171068,0.12114055936952317,0.04114055936952317,0.2011405593695232,public-benchmark constrained estimate
minimax-m3,94,0.0002453694805427675,0.0053095552231482435,0.09532369802636564,0.8991213772699433,0.11791903137714148,0.03791903137714148,0.19791903137714148,public-benchmark constrained estimate
minimax-m3,95,0.00021654404989512877,0.004688861655826937,0.08518758825622974,0.9099070060380482,0.11501052999791317,0.03501052999791317,0.19501052999791318,public-benchmark constrained estimate
minimax-m3,96,0.00019110431587765486,0.004140397704686216,0.0760259668016432,0.9196425311777929,0.11239091062791873,0.032390910627918726,0.19239091062791874,public-benchmark constrained estimate
minimax-m3,97,0.00016865275398914026,0.0036558308906481374,0.06776671579991511,0.9284088005554476,0.11003659115707913,0.03003659115707913,0.19003659115707913,public-benchmark constrained estimate
minimax-m3,98,0.00014883848257296606,0.0032277738991663973,0.060338381870226,0.9362850057480346,0.10792484747022976,0.02792484747022976,0.18792484747022975,public-benchmark constrained estimate
minimax-m3,99,0.0001313517970652489,0.002849680932789589,0.05367139257811904,0.9433475746920261,0.10603403097713628,0.026034030977136274,0.18603403097713628,public-benchmark constrained estimate
minimax-m3,100,0.00011591934318644359,0.002515754631698064,0.047698958622592325,0.9496693674025232,0.10434371800846373,0.02434371800846373,0.18434371800846372,public-benchmark constrained estimate
